word	other_form	surface_form	direction	freq	pmi	example_sentence
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	Mikä tahansa olisi saattanut aiheuttaa kuoleman .
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	Patologin mukaan päävamma saattoi aiheuttaa kuoleman , emme kai koskaan saa tietää , kumpi on kuolinsyy .
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	Tiesitkö , ihmisruumiissa on painepistettä , joihin kohdistuva tarkka isku aiheuttaa kuoleman ?
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	Alikehittyneen kammion oireyhtymä aiheuttaa kuoleman ilman kirurgista toimenpidettä in utero .
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	nuo kemo-laserit lipsahtavat senttiäkään , se voi aiheuttaa kuoleman .
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	Ekstaasi voi aiheuttaa kuoleman .
aiheuttaa	kuolema	aiheuttaa kuoleman	R	289	3.2308	Tahdon tietää , olisiko se voinut aiheuttaa kuoleman .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Se voi aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Minbaarin hallitus on lähettänyt toisen risteilijän , joka yrittää löytää Trigatin ennen se aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	He ovat saattaneet aiheuttaa tuhoa jo ennen tänne tuloaan .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Viattomat esineet voivat aiheuttaa tuhoa hävitystä .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Jälleen kerran Wikileaks yrittää aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Se saattaa aiheuttaa tuhoa joka puolella laitosta .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Weasleyn rikkinäinen sauva aiheuttaa tuhoa pienemmilläkin taioilla .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Meillä on tosiaankin 4400: a , jotka voivat aiheuttaa tuhoa , lähdemme siihen , siitä ei ole paluuta .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Gammasäteily aiheuttaa tuhoa kahdella eri tavalla molemmilla .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Nyt satoja olentoja toisesta ulottuvuudesta vuotaa meidän todellisuutemme aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Mitä räjähdys aiheuttaa tuhoa torni romahtaa ?
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Kiire aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Hyvät naiset herrat , meitä on kohdannut taloudellinen ympäristöllinen ongelma , joka aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Voin kaukanakin aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Weasleyn taikasauva aiheuttaa tuhoa
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	minä yritin vain aiheuttaa tuhoa olkapäähäsi .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Me voisimme aiheuttaa tuhoa yhdessä .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Eikä minulla ole nyt aikaa aiheuttaa tuhoa .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Hän voi aiheuttaa tuhoa maailmalle .
aiheuttaa	tuho	aiheuttaa tuhoa	R	270	5.2353	Sen painovoimakenttä aiheuttaa tuhoa jopa tuolta etäisyydeltä .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	hän on tarpeeksi heikko , sinun täytyy aiheuttaa tuskaa hänelle .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Ymmärrän , se voi aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Se aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Jokaisen lyöntisi pitää aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	kovista haluaa aiheuttaa tuskaa niille paskiaisille .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Olen pahoillani , tämä aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Sinua on haluttava vahingoittaa , aiheuttaa tuskaa , jopa tappaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Se mitä minulle tapahtuu täällä , voi aiheuttaa tuskaa , ei vahinkoa
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Pelko aiheuttaa tuskaa , M.O.T. Syllogismi , käsittänet .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Jokin siinä aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Se aiheuttaa tuskaa minulle .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Enkeli aiheuttaa tuskaa iljettävän pedon lailla , tämä virkamies vilkaisee tilikirjojaan aikatauluaan !
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Enhän minä voinut antaa hänen aiheuttaa tuskaa Patille .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	haluatte aiheuttaa tuskaa ...
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	sitten teidän täytyy aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Vain peilikuva aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Kuka heistä aiheuttaa tuskaa työkseen on himoinnut sinua kuultuaan kyvystäsi ?
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Hänellä ei ole lapsia , ei halua aiheuttaa tuskaa .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Trauma myös aiheuttaa tuskaa , jota he yrittävät paeta helpottaa riippuvuudella .
aiheuttaa	tuska	aiheuttaa tuskaa	R	267	4.8704	Tohtorit , uskon , ettette halua aiheuttaa tuskaa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	He antoivat hänen aiheuttaa suurta vahinkoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Pienempi kilotonnin räjähdys metrissä aiheutti paljon enemmän tuhoa suurempi Encore-lataus , pienitehoisempi räjähdys kehitti erikoisen iskuaallon , hyvin voimakkaan puuskan , joka aiheuttaa suurta tuhoa ilmanvastusherkille kohteille .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	lemmit minua tapat muita se tuhoaa perheitä aiheuttaa suurta tuhoa voi kuvitelle ..
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Jokainen aiheuttaa suurta kärsimystä ...
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Se saattaa myös aiheuttaa suurta aggressiota kuten jonkinlainen huume .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Jokainen aiheuttaa suurta kurjuutta .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Se aiheuttaa suurta kipua lopulta tappaa sinut .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Ohjuksen taistelukärki voi aiheuttaa suurta tuhoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Ne voivat aiheuttaa suurta tuhoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Niin jokainen konferenssissa tietää kuinka aiheuttaa suurta vahinkoa välittömästi .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Kuningaspingviinin poikaset ovat riippuvaisia emostaan vuoden mikä aiheuttaa suurta painetta vanhemmille .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Kouluissa on toimintaperiaate , jonka mukaan oppilaan ei tarvitse kertoa , se aiheuttaa suurta nöyryytystä .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Olisimme voineet aiheuttaa suurta vahinkoa heille , olisimme jättäneet ne .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Et taida ymmärtää , pienikin valhe voi aiheuttaa suurta vahinkoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Tämä on kuitenkin vain median spekulaatiota luulen , tämä valitettava vuoto voi aiheuttaa suurta paheksuntaa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Vesivasara voi aiheuttaa suurta tuhoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Perustajamme , tohtori A.K . Bhardwaj , oppi , väärissä käsissä se voisi aiheuttaa suurta vahinkoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Syvä haava , joka aiheuttaa suurta tuskaa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Epäilen , Kryptonialaisten taistelu voisi aiheuttaa suurta tuohoa .
aiheuttaa	suuri	aiheuttaa suurta	R	264	2.6967	Epäilen , kryptonilaisten taistelu voisi aiheuttaa suurta tuhoa .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Varmasti hän aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	ette pahastu , kysyn , niin onko tietoa , mikä aiheutti onnettomuuden ?
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	oire aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Ehkä se aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Jokin aiheutti onnettomuuden veneellä , tappoi koiramme .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	aiheutti onnettomuuden ...
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	räjähdys tapahtui , se aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Onko teillä teorioita siitä mikä aiheutti onnettomuuden ?
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Uutisten mukaan työntekijä aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Onko mitään tietoa mikä aiheutti onnettomuuden ?
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Mikä aiheutti onnettomuuden ?
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Oletteko saaneet mitään uutta selville siitä laitteesta joka aiheutti onnettomuuden ?
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Syytetty aiheutti onnettomuuden , joten asia on selvästi niin .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Kiihdytin aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Siksi , hän aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Se aiheutti onnettomuuden , kuskilla ei ollut väliä .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Se aiheutti onnettomuuden sai aikaan Isä Paulin kuoleman .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Anne aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Ilmeisesti tiedämme , mikä aiheutti onnettomuuden .
aiheuttaa	onnettomuus	aiheutti onnettomuuden	R	238	4.5678	Puhuin siitä , mikä aiheutti onnettomuuden .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Trauma aiheuttaa kipua , olit oikeassa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Minä voin aiheuttaa kipua , joka on paljon kuolemaa pahempaa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Sinun täytyi aiheuttaa kipua , kärsimystä kuolemaa , tuntisit olevasi elossa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Se aiheuttaa kipua , hän voi samaistua Jeesuksen tuskaan .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Sinun täytyi aiheuttaa kipua , kärsimystä kuolemaa tunteaksesi olevasi elossa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Kyky aiheuttaa kipua , ehdottomasti .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Tämä aiheuttaa kipua .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Ajattelet , potilas ei lähde kotoaan , lähteminen aiheuttaa kipua , joten meidän täytyy tehdä hänen olemisestaan vielä kivuliaampaa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Se aiheuttaa kipua , epätasaista verenpainetta kohtauksia .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	kirurgit eivät poistaneet sitä , se voi aiheuttaa kipua verenvuotoa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Hyperkoakuloituminen aiheuttaa kipua P.E: ta .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Nipistäminen aiheuttaa kipua ?
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	hän on tarpeeksi heikko , hänelle täytyy aiheuttaa kipua .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Sen on heille rankkaa , se aiheuttaa kipua tuskaa .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Se aiheuttaa kipua .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Monet asiat voivat aiheuttaa kipua .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Keltaisen ylittäminen aiheuttaa kipua .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	Keltainen aiheuttaa kipua .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	tunnetteko todellista tuskaa ette haluatte aiheuttaa kipua minulle .
aiheuttaa	kipu	aiheuttaa kipua	R	197	4.6450	pienellä suostuttelulla se voi aiheuttaa kipua yli kaiken kuvitelman .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Myrsky voisi aiheuttaa kaaosta erilaisissa muodoissa .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Haluatte aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Sekainen mieli aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Pelkästään olemassaolosi aiheuttaa kaaosta , Kostaja .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Ainoa asia , joka voi hypoteettisesti aiheuttaa kaaosta , on sähkökatko .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Se aiheuttaa kaaosta , pääsemme ehkä pakenemaan silloin .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Haluaa aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Hän aiheuttaa kaaosta kuolemaa .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	En yrittänyt aiheuttaa kaaosta tansseissa .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Piti aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Saatanan käsien huitominen saattaa aiheuttaa kaaosta , vahinkoa vääryyttä .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Tulokas aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Haluat rynnätä sekaan , aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Hurrikaani aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Hän yrittää aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Se aiheuttaa kaaosta kaikkialla .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Tietämättömyys aiheuttaa kaaosta .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Uusi tieto voi aiheuttaa kaaosta hävitystä se julkaistaan ennen aikaansa .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Demoni ei ole omaa syytänne aiheuttaa kaaosta ympärillänne .
aiheuttaa	kaaos	aiheuttaa kaaosta	R	185	5.5925	Riippuen siitä , ketä hän toi kanssaan , nämä tarinat voivat toteutuessaan aiheuttaa kaaosta .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän yrittää aiheuttaa lumivyöryn !
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Jälleen kerran Wikileaks yrittää aiheuttaa tuhoa .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän yrittää aiheuttaa vyöryn !
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Ehkä hän yrittää aiheuttaa mahdollisimman vähän vahinkoa .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän yrittää aiheuttaa hajaannusta .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Jesse vain yrittää aiheuttaa hankaluuksia .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Herra Schultz yrittää aiheuttaa ongelmia , järjestin tapaamisen ensi viikolle silloin teen asemani selväksi .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän vain yrittää aiheuttaa ongelmia .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Kaljupää yrittää aiheuttaa hankaluuksia .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Perry yrittää aiheuttaa vaikeuksia sinulle .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	isäni tapaisi jonkun hullun , joka yrittää aiheuttaa maailmanlopun , hän tappaisi heidät itse .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hermostuttaa vain ajatella , joku vakoilee yrittää aiheuttaa harmeja .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän yrittää aiheuttaa ongelmia .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän yrittää aiheuttaa harmia .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän taisi yrittää aiheuttaa pomolleen hankaluuksia .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Hän yrittää aiheuttaa kaaosta .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Joku yrittää aiheuttaa ongelmia edistääkseen omaa agendaansa .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	hän yrittää aiheuttaa potkut .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Nyt yrittää aiheuttaa sellaista .
aiheuttaa	yrittää	yrittää aiheuttaa	L	184	1.3927	Joku , joka yrittää aiheuttaa häiriötä .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Sanan mainitseminenkin aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	En haluaisi aiheuttaa paniikkia , ...
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Emme halua aiheuttaa paniikkia , ihmiset alkavat syyttämään naapureitaan cyloneiksi , he eivät pese aamuisin hampaitaan .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Emme voi aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Ei ole mitään syytä aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Niiden kaikkien laskeminen kestäisi tuntia voisi aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	En yritä aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Emme halua aiheuttaa paniikkia , joten pidetään tämä salassa .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Crane myrkytti hänet psykotrooppisella hallusinogeenillä , joka aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	He eivät halua aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	En halua aiheuttaa paniikkia , tyttömme on ollut poissa jo vartin .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	En halua aiheuttaa paniikkia , kuka tätä lentää ?
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	"Koulu ei halua "" aiheuttaa paniikkia "" aina joku myöhästyy tunnilta ."
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Eivät halua aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Muista , emme yritä aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Emme vain halua aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	En halua aiheuttaa paniikkia pikku tärinän takia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	He eivät ole sanoneet mitään , eivät halua aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Sydänkohtaus aiheuttaa paniikkia .
aiheuttaa	paniikki	aiheuttaa paniikkia	R	177	5.6107	Se vain aiheuttaa paniikkia .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Mikä aiheuttaa pahaa ?
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Nog aiheuttaa pahaa verta .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Alkoholi aiheuttaa pahaa .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Miksi Rex olisi halunnut aiheuttaa pahaa mieltä ?
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Fiksua , se olisi voinut aiheuttaa pahaa vahinkoa .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Kaltaiseni liikemies ei halua aiheuttaa pahaa verta sinunlaisessasi miehessä .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Kerroin etten halua aiheuttaa pahaa Colemanille .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Ei ollut tarkoitus aiheuttaa pahaa mieltä .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Se aiheuttaa pahaa haittaa tuhoa .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Myytinmurtaminen voi aiheuttaa pahaa karmaa
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Kortikosteroidit voivat aiheuttaa pahaa unettomuutta , niitä kannattaa ottaa vasta sänkyyn mennessä .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	haluat juontaa ohjelmaa , joka aiheuttaa pahaa oloa , voit istua autoosi , ajaa Santa Monicaan tarjota sitä AMC:
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Yksikin väärin sijoitettu panos voisi aiheuttaa pahaa jälkeä .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Se voi aiheuttaa pahaa .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Se ei tapa , aiheuttaa pahaa oloa ihottumaa .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	En halua aiheuttaa pahaa enää kenellekään .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Väärissä käsissä se aiheuttaa pahaa , oikeissa hyvää .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Se auttaa taistelussa , aiheuttaa pahaa läheisille .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Se voi aiheuttaa pahaa tuhoa .
aiheuttaa	paha	aiheuttaa pahaa	R	166	1.5013	Hän ei halua aiheuttaa pahaa .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Tylpän esineen aiheuttamia vammoja päässä .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Sähkön aiheuttamia vammoja pään ympärillä .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Ne ovat mykobakteerien aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Kehossa on veitsen aiheuttamia vammoja , niistä kohta enemmän .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Uhrissa on teräaseen aiheuttamia vammoja kurkussa rinnassa .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Huomattavia eläimien aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Iskun aiheuttamia vammoja useilla eri alueilla .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Alakehossa olevat paloarvet vastaavat laivatulipalon aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Monilla sotilaista oli tylppien terävien esineiden aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Avaimen aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Lisäksi vatsassa rajuja tylpän esineen aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Tutkin hidasteen aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Kallossa oli tylpän esineen aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Vangitsemisen aiheuttamia vammoja lukuun ottamatta hänessä ei ole näkyviä traumoja eikä päävammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Putoamisen auton aiheuttamien vammojen lisäksi hänellä oli tylpän esineen aiheuttamia vammoja .
aiheuttaa	vamma	aiheuttamia vammoja	R	164	5.1476	Hän hoiti musketin ammusten tykinkuulien aiheuttamia vammoja .
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Mikä aiheutti räjähdyksen ?
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Tiedätkö mikä aiheutti räjähdyksen ?
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Mikä sitten aiheutti räjähdyksen ?
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Minä määräisin lisää vartijoita huoneeseen , se , joka aiheutti räjähdyksen , saattaisi haluta juuri sinne .
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Muutos koostumuksessa aiheutti räjähdyksen ?
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Uskomme , sellainen tappoi Houstonin aiheutti räjähdyksen .
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Se epävakaus aiheutti räjähdyksen .
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Hänellä oli kaiketi jokin implantti , joka aiheutti räjähdyksen .
aiheuttaa	räjähdys	aiheutti räjähdyksen	R	164	4.9508	Luoti aiheutti räjähdyksen ollen täydellisesti jumissa polttokammiossa .
