word	other_form	surface_form	direction	freq	pmi	example_sentence
kieli	ulos	kielesi ulos	R	160	2.7653	No niin , työnnä kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	Vedän kielesi ulos !
kieli	ulos	kielesi ulos	R	160	2.7653	Kerro minulle totuus revin kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	Vedän kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	työnnä kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	Avaa suusi työnnä kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	Lopetä töniminen revin kielesi ulos !
kieli	ulos	kielesi ulos	R	160	2.7653	Leikkaan kurkkusi auki , vedän kielesi ulos aukosta teen solmun .
kieli	ulos	kielesi ulos	R	160	2.7653	Työntäös kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	Laita kielesi ulos .
kieli	ulos	kielesi ulos	R	160	2.7653	Revin kielesi ulos .
kieli	päällä	kielen päällä	R	135	4.1396	Se on ihan kielen päällä , en ...
kieli	päällä	kielen päällä	R	135	4.1396	Se on ihan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Se oli kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Nimi oli kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Vastaus on aivan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Sano nyt , se on ihan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Voitäytteisiä suussa sulavia , Herra armahda minua , se sulaa niin hitaasti kielen päällä on niin tuskallisen nautinnollista .
kieli	päällä	kielen päällä	R	135	4.1396	Se on aivan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Se vain oli kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Joskus avaan kapselin annan rakeiden sulaa kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	se on ihan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Kurjaa , nimi on ihan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Nimi on kielen päällä , en muista .
kieli	päällä	kielen päällä	R	135	4.1396	Joidenkin sanojen ei kuuluisi ikinä pyöriä magogin kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Se oli aivan kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Se on ihan kielen päällä
kieli	päällä	kielen päällä	R	135	4.1396	Laulu aina kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Aivan kielen päällä
kieli	päällä	kielen päällä	R	135	4.1396	Se oli jo kielen päällä .
kieli	päällä	kielen päällä	R	135	4.1396	Se on ihan kielen päällä ...
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Ainakaan et puhu muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Tiedämme , se on muinaisten kieltä , murre on epäselvää .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Tiedämme , se on muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Olen ainoa tällä planeetalla , joka osaa kääntää muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Hän on pätevin tähän tehtävään , komentaja tarvitsee jonkun , joka osaa muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Se on muinaisten kieltä , murre on outoa .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Ne ovat muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Kirjoitus on muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Onko se muinaisten kieltä ?
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Tenera on muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Ehdotin käytettäväksi muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Hän varmaan puhuu muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Osaatko lukea muinaisten kieltä ?
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Olisi pitänyt tajuta se , näin muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Ymmärrän muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Toivottavasti he osaavat muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Toivottavasti he puhuvat muinaisten kieltä .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Kirjoitin muinaisten kieltä , joten kestää tovin kääntää ...
kieli	muinainen	muinaisten kieltä	L	134	5.6587	En ole yhtä taitava tri Jackson , osaan muinaisten kieltä melko hyvin .
kieli	muinainen	muinaisten kieltä	L	134	5.6587	Se on muinaisten kieltä , eikö ?
kieli	puhua	kieltä puhut	R	133	1.3185	Kuinka montaa kieltä puhut ?
kieli	puhua	kieltä puhut	R	133	1.3185	Mitä kieltä puhut ?
kieli	puhua	kieltä puhut	R	133	1.3185	Mitä kieltä puhut Rashidin kanssa ?
kieli	puhua	kieltä puhut	R	133	1.3185	Mitä kieltä puhut , äijä ?
kieli	puhua	kieltä puhut	R	133	1.3185	Montako kieltä puhut ?
kieli	puhua	kieltä puhut	R	133	1.3185	voisit olla käyttämättä tuollaista kieltä puhut rouvalle
kieli	puhua	kieltä puhut	R	133	1.3185	Olisi ollut mukavaa , hän tietäisi , mitä kieltä puhut .
kieli	puhua	kieltä puhut	R	133	1.3185	Mitä hemmetin kieltä puhut ?
kieli	puhua	kieltä puhut	R	133	1.3185	Tämä on vapauden paikka , missä kukaan ei kysy , kuka olet , mistä tulet mitä kieltä puhut .
kieli	puhua	kieltä puhut	R	133	1.3185	Montaako kieltä puhut , Duvan ?
kieli	puhua	kieltä puhut	R	133	1.3185	Montaako kieltä puhut ?
kieli	puhua	kieltä puhut	R	133	1.3185	Mitä kieltä puhut , poika ?
kieli	uusi	uuden kielen	L	130	2.1663	Se vaatisi suurta kirjallisuutta , kirjoittamattomia kirjoja aivan uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Hän aikoo lukea monia klassikkokirjoja , ehkä oppia uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Tuli takaisin osasi uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	meitä ei huomattaisi , kehitimme kokonaan uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Voit opetella uuden kielen mennä risteilylle .
kieli	uusi	uuden kielen	L	130	2.1663	ei tästä mitään muuta seurannut , ainakin opin uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Hän opetteli uuden kielen kesti vihamielisyyden vain siksi , hän oli löytänyt kotinsa Amy Fosterin sydämestä .
kieli	uusi	uuden kielen	L	130	2.1663	Minua viehättää aina uuden kielen opiskelu , professori .
kieli	uusi	uuden kielen	L	130	2.1663	Meillä on niin paljon vapaa-aikaa kouluasujen takia , opettelimme uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Ensimmäisen sukupolven maahanmuuttaja joutuu opettelemaan uuden kielen valtaamaan paikkansa .
kieli	uusi	uuden kielen	L	130	2.1663	Puhumattakaan siitä , hän opetteli uuden kielen alle viikossa .
kieli	uusi	uuden kielen	L	130	2.1663	He luovat elokuvasta uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Keksin aamulla uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Opimme uuden kielen .
kieli	uusi	uuden kielen	L	130	2.1663	Opimme uusia asioita , uuden kielen uutta kulttuuria .
kieli	uusi	uuden kielen	L	130	2.1663	Aivot oppivat uuden kielen kaavan nopeammin muistavat sen paremmin tieto tulee musiikin kautta .
kieli	uusi	uuden kielen	L	130	2.1663	Oletko oppinut uuden kielen ?
kieli	uusi	uuden kielen	L	130	2.1663	Opettelisin uuden kielen ?
kieli	uusi	uuden kielen	L	130	2.1663	Tarvitsette uuden kielen , italia hukkuu tykkien jylinään .
kieli	uusi	uuden kielen	L	130	2.1663	Löytäisit aivan uuden kielen , Simon .
kieli	oppia	opimme kielenne	L	127	3.5815	Opimme kielenne Internetin kautta .
kieli	suu	kielensä suuhuni	R	126	3.6680	Olisin voinut vannoa , hän tunki kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	... hän laittoi kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	Perheystäväni , jonka olen tuntenut vuotta , laittoi kätensä kasvoilleni , ahtoi kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	joku työntäisi kielensä suuhuni , saisin sydänkohtauksen .
kieli	suu	kielensä suuhuni	R	126	3.6680	En nainut ensimmäistä tyttöä , joka lipsautti kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	Hän tunki koko kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	hän tunkisi kielensä suuhuni , niin kyllä .
kieli	suu	kielensä suuhuni	R	126	3.6680	Hän pani kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	Hän työnsi kielensä suuhuni .
kieli	suu	kielensä suuhuni	R	126	3.6680	Hän tunki kielensä suuhuni .
kieli	viedä	vei kielesi	L	113	1.8063	Kalako vei kielesi ?
kieli	viedä	vei kielesi	L	113	1.8063	Kissako vei kielesi ?
kieli	viedä	vei kielesi	L	113	1.8063	, pelle , kissako vei kielesi ?
kieli	viedä	vei kielesi	L	113	1.8063	sitten kissa vei kielesi ?
kieli	viedä	vei kielesi	L	113	1.8063	Kissa vei kielesi ...
kieli	viedä	vei kielesi	L	113	1.8063	kissa vei kielesi .
kieli	viedä	vei kielesi	L	113	1.8063	Kissako vei kielesi , vai ?
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Olit löydettäessä kuoleman kielissä ainoa keino pelastaa sinut oli translajiektomia ,
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Olet jo nyt kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Tulin kotiin , uskoin , olit kuoleman kielissä !
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Olen kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Hän on kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	"Sanokaa mitä haluatte George "" lceman "" Chambersista ... hän on kuoleman kielissä !"
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Sen veren juominen pitää hengissä , olisi kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Hän ei näyttänyt olevan kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	"Olet ollut "" kuoleman kielissä "" jo vuotta ."
kieli	kuolema	kuoleman kielissä	L	108	2.9032	joku nainen sietää sinua yli sekuntia pidä hänestä kiinni kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Hän on kuoleman kielissä !
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Hän on aivan kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Hän oli kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Edeltäjäni ei ole kuoleman kielissä , loistavassa kunnossa .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Teetin sillä liikaa töitä nyt se on kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Hän makasi täällä kuoleman kielissä , missä sinä olit ?
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Olet kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Yksi tulee olemaan kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Löysin hänet luolasta kuoleman kielissä .
kieli	kuolema	kuoleman kielissä	L	108	2.9032	Sinä olit voimaton , hikinen , tulikuuma kuoleman kielissä .
kieli	repiä	revin kielesi	L	107	4.4402	ÄIä puhu minuIIe noin , englantilaisräkänokka revin kielesi irti !
kieli	repiä	revin kielesi	L	107	4.4402	ei mene , revin kielesi irti .
kieli	repiä	revin kielesi	L	107	4.4402	"Jumalan nimeen , sanot sanan "" lista "" vielä kerran , revin kielesi irti tungen sen ..."
kieli	repiä	revin kielesi	L	107	4.4402	et ole hiljaa revin kielesi irti .
kieli	repiä	revin kielesi	L	107	4.4402	Vielä joskus revin kielesi irti , Wilson .
kieli	repiä	revin kielesi	L	107	4.4402	vitsailet asiasta , revin kielesi irti .
kieli	repiä	revin kielesi	L	107	4.4402	se tarkoittaa , revin kielesi nuolen persettäsi sillä .
kieli	repiä	revin kielesi	L	107	4.4402	Eikä sanaakaan , revin kielesi irti .
kieli	repiä	revin kielesi	L	107	4.4402	vitsailet siitä , revin kielesi irti .
kieli	repiä	revin kielesi	L	107	4.4402	kyseenalaistat vielä , revin kielesi ulos kirjoitan nimeni verellä selkääsi .
kieli	repiä	revin kielesi	L	107	4.4402	Mitä revin kielesi irti tungen sen perseeseesi .
kieli	repiä	revin kielesi	L	107	4.4402	vielä puhut , revin kielesi irti !
kieli	repiä	revin kielesi	L	107	4.4402	Sanopa tuo vielä , niin revin kielesi .
kieli	repiä	revin kielesi	L	107	4.4402	Kerro minulle totuus revin kielesi ulos .
kieli	repiä	revin kielesi	L	107	4.4402	kerrot muille , revin kielesi isken sinua sillä .
kieli	repiä	revin kielesi	L	107	4.4402	Puhu revin kielesi .
kieli	repiä	revin kielesi	L	107	4.4402	Anna se minulle , ennen revin kielesi irti , senkin ...
kieli	repiä	revin kielesi	L	107	4.4402	korotat ääntäsi , revin kielesi irti .
kieli	repiä	revin kielesi	L	107	4.4402	vielä kerrankin sanot noin revin kielesi irti lähetän sen isällesi !
kieli	repiä	revin kielesi	L	107	4.4402	Lopetä töniminen revin kielesi ulos !
kieli	alle	kielen alle	R	100	3.9663	Tämä kielen alle
kieli	alle	kielen alle	R	100	3.9663	Laita se kielen alle .
kieli	alle	kielen alle	R	100	3.9663	et laittanut kolikkoa sukulaisesi kielen alle ,
kieli	alle	kielen alle	R	100	3.9663	Näytä kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Pane tämä kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Pane tämä kielen alle anna sen liueta .
kieli	alle	kielen alle	R	100	3.9663	joudutte sotavangeiksi , jaan henkilökohtaisesti syanidikapselit , jotka sijoitetaan kielen alle näin .
kieli	alle	kielen alle	R	100	3.9663	Älä piilota sitä kielen alle .
kieli	alle	kielen alle	R	100	3.9663	itsehillintäsi lipsuu , pudota neljä tippaa kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Laitat sen vain kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Terävillä kynsillään se tarraa kalan ihoon kielen alle lihaan .
kieli	alle	kielen alle	R	100	3.9663	Mittari kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Puhumattakaan siitä , hän opetteli uuden kielen alle viikossa .
kieli	alle	kielen alle	R	100	3.9663	Pane pikkurilli kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Laita se kielen alle , niin henki ei haise .
kieli	alle	kielen alle	R	100	3.9663	Pane se kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Hän kuivasi sen , jauhoi sen hienoksi pani sen koehenkilöiden kielen alle nähdäkseen vaikutuksen .
kieli	alle	kielen alle	R	100	3.9663	Se on laitettava kielen alle .
kieli	alle	kielen alle	R	100	3.9663	Ne pannaan kielen alle . Tiedän sen .
kieli	alle	kielen alle	R	100	3.9663	Puolukkaöljyä kielen alle auttaa .
kieli	opetella	opettele kieltä	L	99	5.0534	Opettele kieltä , haluat elää tässä maassa .
kieli	opetella	opettele kieltä	L	99	5.0534	Opettele kieltä .
kieli	opetella	opettele kieltä	L	99	5.0534	Opettele kieltä ole avoimempi .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Et ymmärrä kieltä , Logan .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Henkilöksi , joka ei ymmärrä kieltä , hän on yllättävän innoissaan siitä .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	He yrittävät viestiä emme ymmärrä kieltä .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Mielestäni paras olla kertomatta , ymmärrä kieltä
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	"En ymmärrä kieltä täysin , se on kai etsaus jostakin "" shaapaista "" ."
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Ulkomaalainen morsian tulee Iraniin , hän ei ymmärrä kieltä tapoja , siitä seuraa väärinymmärryksiä naurua .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Elokuvassa morsian tulee Iraniin ei ymmärrä kieltä tapoja .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	En ymmärrä kieltä , kyse on kuulemma murhasta oikeuden vastustamisesta .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Etkö ymmärrä kieltä ?
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	Se ei ymmärrä kieltä vielä .
kieli	ymmärtää	ymmärrä kieltä	L	99	1.7692	En ymmärrä kieltä .
kieli	näyttää	näytä kieltäsi	L	92	1.3392	Näytä kieltäsi .
kieli	näyttää	näytä kieltäsi	L	92	1.3392	Näytä kieltäsi !
kieli	näyttää	näytä kieltäsi	L	92	1.3392	Näytä kieltäsi enemmän .
kieli	näyttää	näytä kieltäsi	L	92	1.3392	Näytä kieltäsi , niin minä näytän , miten tämä toimii .
kieli	näyttää	näytä kieltäsi	L	92	1.3392	Näytä kieltäsi niin katson sitä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Pyysin häntä siirtymään , hän käytti rumaa kieltä kieltäytyi .
kieli	ruma	rumaa kieltä	L	81	4.4580	Millaista rumaa kieltä ?
kieli	ruma	rumaa kieltä	L	81	4.4580	Puhutpa rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Hän puhuu niin rumaa kieltä , ymmärrän vain joka toisen lauseen .
kieli	ruma	rumaa kieltä	L	81	4.4580	Sinä käytät rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Täällä ei käytetä rumaa kieltä !
kieli	ruma	rumaa kieltä	L	81	4.4580	Ei rumaa kieltä eikä epänormaalia seksiä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Käytätte rumaa kieltä !
kieli	ruma	rumaa kieltä	L	81	4.4580	Emme käytä aiheettomasti rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	mun on nyt itse käytettävä rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Ei aseita , rumaa kieltä punaista lihaa .
kieli	ruma	rumaa kieltä	L	81	4.4580	Anteeksi tuosta , hän käytti rumaa kieltä hienon naisen kuullen .
kieli	ruma	rumaa kieltä	L	81	4.4580	Anteeksi tuosta , seisoskelee tuonlaisen paikan edessä , kuulee väkisinkin rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	käytetään sitä rumaa kieltä kauniiden naisten kuullen .
kieli	ruma	rumaa kieltä	L	81	4.4580	Sinun ei tarvitse käyttää väkivaltaista rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Täällä ei käytetä rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	"Kylteissä luki : "" Ei rumaa kieltä . """
kieli	ruma	rumaa kieltä	L	81	4.4580	Lakkaa käyttämästä rumaa kieltä .
kieli	ruma	rumaa kieltä	L	81	4.4580	Vältä käyttämästä rumaa kieltä näiden ihmisten kuullen .
kieli	ruma	rumaa kieltä	L	81	4.4580	Hän käyttää rumaa kieltä , tie on mahdollista tehdä .
kieli	tunkea	tunki kielensä	L	80	5.2016	Näin , hän tunki kielensä ...
kieli	tunkea	tunki kielensä	L	80	5.2016	Hän tunki kielensä alas kurkkuuni .
kieli	tunkea	tunki kielensä	L	80	5.2016	ei hän tunki kielensä jonkun kaverin kurkkuun .
kieli	tunkea	tunki kielensä	L	80	5.2016	Olisin voinut vannoa , hän tunki kielensä suuhuni .
kieli	tunkea	tunki kielensä	L	80	5.2016	ei ennen hän tunki kielensä jonkun kaverin kurkkuun .
kieli	tunkea	tunki kielensä	L	80	5.2016	... sitten hän tunki kielensä minun kurkkuuni .
kieli	tunkea	tunki kielensä	L	80	5.2016	Matkalla autolle hän tunki kielensä korvaani .
kieli	tunkea	tunki kielensä	L	80	5.2016	Sitten koirani tuli nuoli pallejani , juuri minulta tuli , se tunki kielensä takapuoleeni .
kieli	tunkea	tunki kielensä	L	80	5.2016	Missasimme luentomme jouduimme lähes pidätetyksi , jouduin lukittuun huoneeseen miehen kanssa , joka tunki kielensä täytetyn Wookieen kurkkuun .
kieli	tunkea	tunki kielensä	L	80	5.2016	Äänestäjien mielestä Al Gore oli pystyyn kuollut , tunki kielensä Tipperin kurkkuun .
kieli	tunkea	tunki kielensä	L	80	5.2016	Hän tunki kielensä kurkkuuni .
kieli	tunkea	tunki kielensä	L	80	5.2016	"Pari oli tuskin sanonut "" tahdon "" Ellie raahasi minut narikkaan tunki kielensä kurkkuuni ."
kieli	tunkea	tunki kielensä	L	80	5.2016	Hän tunki kielensä suuhuni .
kieli	terävä	terävä kieli	L	75	5.1888	Hänellä oli terävä kieli , sehän poistettiin .
kieli	terävä	terävä kieli	L	75	5.1888	On sinulla terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Korut , vaatteet terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Vaimollasi oli terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Sinulla on terävä kieli , ystäväni .
kieli	terävä	terävä kieli	L	75	5.1888	Hänellä on hyvä kuulo terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Siinäpä terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Terävät kynnet terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Sinulla on terävä kieli , nainen .
kieli	terävä	terävä kieli	L	75	5.1888	Äidilläsi on terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Vaaleat hiukset , terävä kieli , lyhytkasvuinen .
kieli	terävä	terävä kieli	L	75	5.1888	Olet älykäs kunnianhimoinen , sinulla on terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Hänellä on terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Hänellä on terävä kieli herpes .
kieli	terävä	terävä kieli	L	75	5.1888	Kuinka terävä kieli sinulla onkaan isoäiti .
kieli	terävä	terävä kieli	L	75	5.1888	Sinulla on terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Kipulääkkeitä terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Nätti naama , terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Vain Egyptin naisilla on noin terävä kieli .
kieli	terävä	terävä kieli	L	75	5.1888	Tyttärelläsi on nopea terävä kieli .
kieli	kuollut	kuolleella kielellä	L	75	3.0003	Oxley kirjoitti arvoituksen kuolleella kielellä .
kieli	kuollut	kuolleella kielellä	L	75	3.0003	kyllä kirjoittaa arvoituksen kuolleella kielellä .
kieli	kuollut	kuolleella kielellä	L	75	3.0003	Yritätkö vietellä minut kuolleella kielellä ?
kieli	kuollut	kuolleella kielellä	L	75	3.0003	Se on kirjoitettu kuolleella kielellä .
kieli	kuollut	kuolleella kielellä	L	75	3.0003	Hercule Poirotia ei huijata , ei edes kuolleella kielellä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Ei vaan matematiikkaa koko maailmankaikkeuden yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Se koskettaa yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	nyt puhutaan yhteistä kieltä
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Maiden kenraalit puhuivat yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Taidamme puhua yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Tämä on täysin pinnallista . eikä meillä ole edes yhteistä kieltä ....
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Tämä on täysin pinnallista , eikä meillä ole edes yhteistä kieltä luoja ...
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Meillä ei ole yhteistä kieltä saan ruokaa , josta en pidä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Puhutteko yhteistä kieltä ?
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	He puhuivat yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Meillä ei ollut yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Meillä ei ole yhteistä kieltä , haluan opettaa sinulle omani .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	ei mitään yhteistä kieltä muistuttavaa
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Mitchin mielestä linnut kehittävät yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Näetkö , kuinka vaikeaa kommunikointi on ilman yhteistä kieltä ?
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Tarvitsemme yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Miten voi rakastua , ei ole edes yhteistä kieltä ?
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Haluan nähdä , miten treffit sujuvat ilman yhteistä kieltä .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Vaikkei ole yhteistä kieltä , he kommunikoivat hyvin .
kieli	yhteinen	yhteistä kieltä	L	69	4.1872	Oletko niin epätoivoinen , flirttailet ilman yhteistä kieltä ?
kieli	ranska	ranskan kielen	L	69	3.7926	Andrea Jacobs , ranskan kielen kerhon puheenjohtaja .
kieli	ranska	ranskan kielen	L	69	3.7926	nyt haluat liittyä shakkikerhoon ranskan kielen kerhoon , joudut pissimään purkkiin .
kieli	ranska	ranskan kielen	L	69	3.7926	Valitsin aina ranskan kielen , mutten oppinut .
kieli	ranska	ranskan kielen	L	69	3.7926	ansaitsemme ranskan kielen opettajan , joka puhuu ranskaa .
kieli	ranska	ranskan kielen	L	69	3.7926	Johtuuko ranskan kielen taidottomuudestani ettei tuomioistuin halua kuulla todistustani ?
kieli	ranska	ranskan kielen	L	69	3.7926	Se selittäisi ranskan kielen .
kieli	ranska	ranskan kielen	L	69	3.7926	Lähdemme lomalle parantamaan ranskan kielen taitoamme .
kieli	ranska	ranskan kielen	L	69	3.7926	Sitten kutsutit itsesi Downtoniin paljastit , sinä Edith lähdette Manner-Eurooppaan parantamaan ranskan kielen taitoa .
kieli	ranska	ranskan kielen	L	69	3.7926	Carla , saanko kuunnella ranskan kielen opetuskasettejani kotimatkalla ?
kieli	vesi	veden kielelle	L	68	2.6864	Tämä pistää veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	Kyllä se nostattaa veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	Pilaantuneen lihan ajatteleminen saa veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	Jo pelkkä ajatus tuo veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	Se tuo veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	Tunsin alaluokilla tytön joka tuo veden kielelle yhä .
kieli	vesi	veden kielelle	L	68	2.6864	veden kielelle herauttavaa vasikanleikettä ...
kieli	vesi	veden kielelle	L	68	2.6864	Lapset jonottavat hyvää ruokaa veden kielelle tuovia Chesty-sipsejä .
kieli	vesi	veden kielelle	L	68	2.6864	Pelkästään sen katsominen saa veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	En , ajatuskin saa veden kielelle .
kieli	vesi	veden kielelle	L	68	2.6864	Puheesi tuovat veden kielelle .
