word	other_form	surface_form	direction	freq	pmi	example_sentence
asia	paha	pahoja asioita	L	3015	1.9954	Sydänsurut se huomaa , pahoja asioita sattuu itsellekin .
asia	paha	pahoja asioita	L	3015	1.9954	Teemme pahoja asioita , haluamme meidän on pakko .
asia	paha	pahoja asioita	L	3015	1.9954	Tarkoitan , olen tehnyt elämäni aikana aika pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Meille tapahtui pahoja asioita , emme olleet yhdessä .
asia	paha	pahoja asioita	L	3015	1.9954	En aio sanoa pahoja asioita sinusta .
asia	paha	pahoja asioita	L	3015	1.9954	Saatatte kuulla pahoja asioita minusta .
asia	paha	pahoja asioita	L	3015	1.9954	Mielestäni teidän ei pitäisi ryöstää pankkeja , tehdä pahoja asioita niin gangsteritoimintaa , tappamista rikkoa lakia millään ...
asia	paha	pahoja asioita	L	3015	1.9954	Hän näkee kaiken , minä olen tehnyt pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Olen tehnyt pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Hän pakottaa Jodien tekemään pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Maailma on täynnä isoja , pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Hän on muita tosi pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Ne aiheuttavat pahoja asioita kaikille ynpärilläsi .
asia	paha	pahoja asioita	L	3015	1.9954	, ennen tulimme tänne , paljon pahoja asioita tapahtui , missä ikinä liikuinkaan .
asia	paha	pahoja asioita	L	3015	1.9954	, pahoja asioita tapahtuu .
asia	paha	pahoja asioita	L	3015	1.9954	Hän oli tehnyt pahoja asioita .
asia	paha	pahoja asioita	L	3015	1.9954	Teimme pahoja asioita tuhosimme elämiä .
asia	paha	pahoja asioita	L	3015	1.9954	Tiedän olen tehnyt pahoja asioita .
asia	tietää	tiedä asiasta	L	2953	0.3416	En tiedä asiasta mitään , P . Diddy .
asia	tietää	tiedä asiasta	L	2953	0.3416	Vettori ei kuulemma tiedä asiasta mitään .
asia	tietää	tiedä asiasta	L	2953	0.3416	En tiedä asiasta mitään .
asia	tietää	tiedä asiasta	L	2953	0.3416	Ette siis tiedä asiasta paskaakaan .
asia	tietää	tiedä asiasta	L	2953	0.3416	Minä en tiedä asiasta mitään .
asia	tietää	tiedä asiasta	L	2953	0.3416	Se loukkaa sellaisia jotka eivät tiedä asiasta .
asia	tietää	tiedä asiasta	L	2953	0.3416	Emme tiedä asiasta mitään .
asia	tietää	tiedä asiasta	L	2953	0.3416	Muut järjestelmäherrat eivät tiedä asiasta .
asia	tietää	tiedä asiasta	L	2953	0.3416	Et tiedä asiasta ...
asia	tietää	tiedä asiasta	L	2953	0.3416	Ettekö tiedä asiasta mitään muuta ?
asia	tietää	tiedä asiasta	L	2953	0.3416	Me länsimaalaiset emme tiedä asiasta , joten hieronta menee hukkaan .
asia	tietää	tiedä asiasta	L	2953	0.3416	Minun pitäisi varmaankin haukkua Priyaa , en tiedä asiasta tarpeeksi .
asia	tietää	tiedä asiasta	L	2953	0.3416	Hän ei tiedä asiasta .
asia	tietää	tiedä asiasta	L	2953	0.3416	Joudummeko nyt teeskentelemään , ettemme tiedä asiasta ?
asia	tietää	tiedä asiasta	L	2953	0.3416	Isäsi ei edes tiedä asiasta !
asia	tietää	tiedä asiasta	L	2953	0.3416	Shelley oli tapauksen kimpussa , Baltimoren poliisi ei tiedä asiasta .
asia	tietää	tiedä asiasta	L	2953	0.3416	OIet tääIIä töissä , etkä tiedä asiasta .
asia	tietää	tiedä asiasta	L	2953	0.3416	Etkö tiedä asiasta ?
asia	tietää	tiedä asiasta	L	2953	0.3416	Et tiedä asiasta mitään .
asia	tietää	tiedä asiasta	L	2953	0.3416	Et varmaankaan tiedä asiasta mitään .
asia	koskea	asia koskee	R	2861	3.4852	Joten ... mitä asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	Mitä asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	Mitä tämä asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	Tiedän mitä asia koskee vakuutan ...
asia	koskea	asia koskee	R	2861	3.4852	Tiedätte varmasti , mitä asia koskee .
asia	koskea	asia koskee	R	2861	3.4852	Sanoi , asia koskee Scarcetti tapausta .
asia	koskea	asia koskee	R	2861	3.4852	Tämä asia koskee miljoonia ihmisiä !
asia	koskea	asia koskee	R	2861	3.4852	Sille , jota asia koskee .
asia	koskea	asia koskee	R	2861	3.4852	"Siinähän lukee vain : "" Sille , jota asia koskee "" ."
asia	koskea	asia koskee	R	2861	3.4852	Mitähän asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	Tiedän mitä asia koskee vakuutan ... lstu .
asia	koskea	asia koskee	R	2861	3.4852	Asuu , mitä asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	, mitä asia koskee ?
asia	koskea	asia koskee	R	2861	3.4852	Bernelli Jonesin vakuutusyhtiön kesken , asia koskee Broncoa joka varastettiin eilen .
asia	koskea	asia koskee	R	2861	3.4852	"asia koskee Buffyä , niin minulla on kaksi sanaa : "" terve "" "" menoa "" ."
asia	koskea	asia koskee	R	2861	3.4852	Ei ole yllätys , asia koskee Faithia .
asia	koskea	asia koskee	R	2861	3.4852	Nyt meidän pitää selvittää , mitä asia koskee , kuka on sen takana .
asia	koskea	asia koskee	R	2861	3.4852	asia koskee trilliä , hallituksemme pyysi , olisin läsnä .
asia	koskea	asia koskee	R	2861	3.4852	asia koskee jotain muuta näkökulmaa Atlantiksesta , otan ilolla sinut mukaan .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan heti tiedän .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan pian .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan suosittelijoiden numeroiden kanssa .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan myöhemmin .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan , käykö ?
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan olemme valmiita .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan ennen sitä .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan lopullinen ratkaisu on päätetty .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan myöhemmin , Ed .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan Fenwickistä .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan mahdollisimman nopeasti , viemme tämän päätökseen .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan heti voin .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan ihan pian .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan , ole aivan rauhassa .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan mahdollisimman pian .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan , sir .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan hetken päästä .
asia	palata	palaan asiaan	L	2508	2.2639	Palaan asiaan ensi viikolla .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , suljen puhelimen .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan kapteeni !
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , herra Turner .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Jim.
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Pope .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan !
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Ty .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Chuck .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan Ellen ..
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , rouva Cooper .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , mummeli .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Delaney .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , ei meitä kiinnosta mitä me teemme .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Nathan .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , olet heidän yläpuolellaan .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , John .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , tyttö , mene pois .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , Julia .
asia	mennä	mene asiaan	L	2420	0.4188	Mene asiaan , neiti .
asia	korjata	korjata asian	L	2418	3.7281	Ehkä voisin korjata asian ?
asia	korjata	korjata asian	L	2418	3.7281	Pysy sinä vain vessassa , yritän korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Yritän korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	, ehkä voimme vielä korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	, voin korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Tiedän , ettet tarkoittanut tappaa häntä , nyt voit korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	... täältä jotenkin , minä lupaan korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Haluat varmasti korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	haluatte , voimme korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Voin korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Mokasin haluan korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Voit vielä korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Minä voin korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Minä voin korjata asian ...
asia	korjata	korjata asian	L	2418	3.7281	Herranjumala , rohkenette uskotella meille , voitte korjata asian riittävän monella luodilla ?
asia	korjata	korjata asian	L	2418	3.7281	Aioin puhua heille sinusta , korjata asian , olisit voinut jäädä .
asia	korjata	korjata asian	L	2418	3.7281	Tarvitsen aikaa keksiäkseni , miten voin korjata asian .
asia	korjata	korjata asian	L	2418	3.7281	Mitenköhän voisimme korjata asian ?
asia	korjata	korjata asian	L	2418	3.7281	Sitten yritämme korjata asian mokaamme lisää .
asia	korjata	korjata asian	L	2418	3.7281	Haluamme korjata asian .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Meidän pitää tehdä kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Haluan kertoa teille kaksi asiaa aseista nykypäivänä .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Lentäjillä on oltava aina kaksi asiaa mukanaan .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Haluan sanoa kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Minä lupaan sinulle kaksi asiaa ...
asia	kaksi	kaksi asiaa	L	2336	1.7635	Hän teki kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Kolli , tässä maassa onnistuu enää kaksi asiaa :
asia	kaksi	kaksi asiaa	L	2336	1.7635	Voin kertoa kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Yhdistät nämä kaksi asiaa , meillä on painajainen tulossa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Haluan kaksi asiaa :
asia	kaksi	kaksi asiaa	L	2336	1.7635	Olen aina yrittänyt opettaa sinulle kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	jätämme asian sikseen , tapahtuu kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Sinä päivänä sattui kaksi asiaa , jotka tekivät jutusta mahdottoman .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Täällä Texasissa otetaan kaksi asiaa hyvin vakavasti .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Vain kaksi asiaa puuttuu yleisö tulot .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Sanon kaksi asiaa :
asia	kaksi	kaksi asiaa	L	2336	1.7635	Useimmiten ne kaksi asiaa kulkevat käsi kädessä .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Mielestäni meidän on tehtävä kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Unohdin kertoa teille kaksi asiaa .
asia	kaksi	kaksi asiaa	L	2336	1.7635	Voitte tehdä kaksi asiaa , tapaatte hänet .
asia	pari	pari asiaa	L	2065	2.6878	Haluamme tietää pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Tajusin pari asiaa viime viikolla .
asia	pari	pari asiaa	L	2065	2.6878	Järjestän pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Hän sanoi jotain , mikä voisi kiinnostaa sinua pari asiaa , jotka kiinnostavat myös minua .
asia	pari	pari asiaa	L	2065	2.6878	Minun piti vain tehdä pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Minun pitää hoitaa pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Täytyy hoitaa ensin pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Minun pitää tarkastaa pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Eräs ystäväni saattaa tarvita psykiatria , joten kysyn pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Hänen on hyväksyttävä pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Haluan selvittää pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Voisit selittää pari asiaa , sen miten löysit meidät .
asia	pari	pari asiaa	L	2065	2.6878	Autat oikaisemaan pari asiaa kirjassa jonka nimeen vannotte .
asia	pari	pari asiaa	L	2065	2.6878	Haen vain pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Haluan vain tarkistaa pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Tulin tarkistamaan pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Meidän pitää hoitaa pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Haluaisin selvittää pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Hoidan pari asiaa .
asia	pari	pari asiaa	L	2065	2.6878	Teen ensin pari asiaa .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa yhdellä ehdolla .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , mr Cromwell.
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , palkka on oikea .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , he haluavat paljon rahaa .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , en pääse pukille .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa ... pukumies .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa tämän viiden dollarin huoran palvellessa minua .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , se merkitsee teille noin paljon .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa uudestaan .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa kerron vastauksen .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa edelleen .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , Harvey .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , kulta .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , sinua tarvitaan
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa ehdottomasti .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa kuukauden verran .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa ilmoitan sitten .
asia	harkita	harkitsen asiaa	L	2055	4.3685	Harkitsen asiaa , en halua toimia hätäisesti .
asia	ottaa	ottaa asian	L	2045	1.0362	Odottakaa , hän ottaa asian itse puheeksi .
asia	ottaa	ottaa asian	L	2045	1.0362	Hän ei vain irvaile kuten toiset , ottaa asian vakavasti .
asia	ottaa	ottaa asian	L	2045	1.0362	Simon saa itse ottaa asian esiin .
asia	ottaa	ottaa asian	L	2045	1.0362	Hän ottaa asian raskaasti , he olivat ennen naimisissa .
asia	ottaa	ottaa asian	L	2045	1.0362	Voin ottaa asian puheeksi .
asia	ottaa	ottaa asian	L	2045	1.0362	Voit tietysti ottaa asian esille ulkoministeriössä .
asia	ottaa	ottaa asian	L	2045	1.0362	Ei , ehkä 15. treffeillämme , 30. treffeillämme päätimme asua yhdessä olisit voinut ottaa asian puheeksi .
asia	ottaa	ottaa asian	L	2045	1.0362	Voisinko siinä tapauksessa ottaa asian esille paremmassa paikassa aikana ?
asia	ottaa	ottaa asian	L	2045	1.0362	Max ottaa asian raskaasi .
asia	ottaa	ottaa asian	L	2045	1.0362	Hän jää ilman ottaa asian omiin käsiinsä .
asia	ottaa	ottaa asian	L	2045	1.0362	saan ottaa asian puheeksi ?
asia	ottaa	ottaa asian	L	2045	1.0362	Lupaan ottaa asian puheeksi hänen kanssaan .
asia	ottaa	ottaa asian	L	2045	1.0362	Voisin ottaa asian hoitaakseni vapaa-ajallani .
asia	ottaa	ottaa asian	L	2045	1.0362	Miten voit ottaa asian niin tyynesti ?
asia	ottaa	ottaa asian	L	2045	1.0362	Media ottaa asian hampaisiinsa .
asia	ottaa	ottaa asian	L	2045	1.0362	Lupaan ottaa asian huomioon .
asia	ottaa	ottaa asian	L	2045	1.0362	Miten voit ottaa asian noin kevyesti ?
asia	ottaa	ottaa asian	L	2045	1.0362	Kehtaatkin ottaa asian esille .
asia	ottaa	ottaa asian	L	2045	1.0362	Soittakaa minulle haluatte ottaa asian vakavammin .
asia	ottaa	ottaa asian	L	2045	1.0362	Jack sanoi , lautakunta aikoo ottaa asian käsiteltäväksi .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi lltaa , herra
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , Colonial Yksi .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi poikkea siitä .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi suoraan Stevenille .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi nopeasti .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , senkin Iiero .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , poika .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi sieltä .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi häivy .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi äänimerkin jälkeen .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi nousematta satuIasta .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi suoraan , äläkä jätä arvoituksia , valkonaama .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi Mitä sinä tahdot ?
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi painu matkoihisi .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , kävelemme .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , AUTO .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi äkkiä .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , senkin liero .
asia	kertoa	kerro asiasi	L	2021	0.8646	Kerro asiasi , McGivens
asia	antaa	antaa asian	L	1993	0.7346	Mikset voi vain antaa asian olla ?
asia	antaa	antaa asian	L	1993	0.7346	En voi antaa asian vain olla .
asia	antaa	antaa asian	L	1993	0.7346	Luulen , tässä tilanteessa olisi parempi antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Paras antaa asian olla , Jack
asia	antaa	antaa asian	L	1993	0.7346	Olisi pitänyt antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	voisitte antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Eikö ole fiksumpaa antaa asian olla ?
asia	antaa	antaa asian	L	1993	0.7346	Sinunkin pitäisi antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Emme voi antaa asian vain olla .
asia	antaa	antaa asian	L	1993	0.7346	Ehkä meidän pitäisi antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	En voinut antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Etkö vain voisi antaa asian olla ?
asia	antaa	antaa asian	L	1993	0.7346	Ette voi antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Etkö voisi jo antaa asian olla ?
asia	antaa	antaa asian	L	1993	0.7346	Hector , haluat varmaankin antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Et vain voinut antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Voimmeko antaa asian olla ?
asia	antaa	antaa asian	L	1993	0.7346	Hän antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Sinun täytyy antaa asian olla .
asia	antaa	antaa asian	L	1993	0.7346	Teidän pitäisi antaa asian olla .
asia	mennä	asiat menevät	R	1955	0.2055	Silloinkin asiat menevät hyvin .
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät pieleen , onko sinulla yöpaikka ?
asia	mennä	asiat menevät	R	1955	0.2055	Laitamme sen näytökseen , eikä väliä kuinka pahaksi asiat menevät ,
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät pieleen , viemme heidät vieroitukseen .
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät vikaan , minulla on Mike-setä kaikki muut kaverini paloasemalta .
asia	mennä	asiat menevät	R	1955	0.2055	Aioin kyllä tehdä sen sillä asiat menevät todella hienosti , halusin kertoa siitä .
asia	mennä	asiat menevät	R	1955	0.2055	Joskus asiat menevät pieleen .
asia	mennä	asiat menevät	R	1955	0.2055	Sinä et tiedä , miten asiat menevät siellä , missä kasvoin , Caitlin .
asia	mennä	asiat menevät	R	1955	0.2055	On vaikea ymmärtää , miten asiat menevät .
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät tosi pahaksi .
asia	mennä	asiat menevät	R	1955	0.2055	Näin asiat menevät minun elämässäni .
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät vikaan , menetät muutakin rahat .
asia	mennä	asiat menevät	R	1955	0.2055	ihmiset asuvat saman katon alla , muodostuu pieni yhteisö , tarinoita joista kirjoja kirjoitetaan , herrat palvelijat , tiedostamattaan toisiinsa kietoutuneina , niin asiat menevät vikaan ,
asia	mennä	asiat menevät	R	1955	0.2055	Näin asiat menevät meidän maailmassa .
asia	mennä	asiat menevät	R	1955	0.2055	niinhän kaikki asiat menevät .
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät vain pahemmiksi tästä eteenpäin .
asia	mennä	asiat menevät	R	1955	0.2055	On hassua , kuinka asiat menevät omaa rataansa .
asia	mennä	asiat menevät	R	1955	0.2055	Unessa valveilla ... miten asiat menevät hänellä minulla .
asia	mennä	asiat menevät	R	1955	0.2055	ihmiset valittavat maan asiat menevät päin helvettiä , vastaan :
asia	mennä	asiat menevät	R	1955	0.2055	asiat menevät tarpeeksi huonosti , ryömin takaisin pulloon .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat vielä hyväksi .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat , Mary .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat täällä .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat parempaan suuntaan .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Tuotaa , Asiat muuttuvat .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat Maassa .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat pysyvät samoina .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat , Spikey .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat niin nopeasti .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat , Rango on kaupungissa .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat , urani tuli siihen pisteeseen aloin miettiä elämääni sitä , mikä on vaikuttanut minuun .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat hieman ilkeiksi Bucksien kotona .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat , eikö ?
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat niin nopeasti , etten pysy edes perässä .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat joskus , Jess .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat tästä edespäin .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat kummiksi täällä .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat , ihmiset muuttuvat .
asia	muuttua	asiat muuttuvat	R	1947	2.9857	Asiat muuttuvat varmasti vauvan synnyttyä .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian itse .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian ilmoitan sitten .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian varmuudeksi .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian netistä .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian .Jos ohjetta ei löydy , revin nuo alas poltan .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Normaalisti sanottaisiin : Tarkistan asian .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian , pomo .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian , käyn siellä .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian , herra presidentti .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian vielä .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian huomenna palataan sitten asiaan .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian apteekista .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian , kiitos .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian , ...
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian varmasti .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian Giannilta .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian henkilökohtaisesti .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian itse huomenna .
asia	tarkistaa	tarkistan asian	L	1876	3.3843	Tarkistan asian ihan varmuuden vuoksi .
asia	hoitaa	asioita hoidettavana	R	1850	2.1006	Minulla on asioita hoidettavana .
asia	hoitaa	asioita hoidettavana	R	1850	2.1006	Minulla on asioita hoidettavana pohjoisessa .
asia	hoitaa	asioita hoidettavana	R	1850	2.1006	Suokaa anteeksi , minulla on asioita hoidettavana .
